store,week,sales,holiday,temperature,fuel_price,cpi,unemployment
22,2012-01-20,897027.44,False,29.16,3.54,140.81,7.5
22,2012-01-27,786459.23,False,35.68,3.57,140.91,7.5
22,2012-02-03,958487.75,False,40.58,3.63,141.02,7.5
22,2012-02-10,1034448.07,True,35.68,3.66,141.12,7.5
22,2012-02-17,1004749.41,False,36.25,3.7,141.21,7.5
22,2012-02-24,912958.95,False,39.0,3.75,141.3,7.5
22,2012-03-02,974866.65,False,37.47,3.83,141.39,7.5
22,2012-03-09,991127.01,False,41.72,3.88,141.47,7.5
22,2012-03-16,966780.01,False,46.06,3.87,141.55,7.5
22,2012-03-23,992774.4,False,54.68,3.89,141.63,7.5
22,2012-03-30,965769.93,False,46.4,3.92,141.7,7.5
22,2012-04-06,1197489.66,False,46.38,3.96,141.77,7.67
22,2012-04-13,939118.24,False,49.89,4.03,141.84,7.67
22,2012-04-20,1000342.87,False,58.81,4.05,141.9,7.67
22,2012-04-27,922539.94,False,51.42,4.02,141.96,7.67
22,2012-05-04,1005083.31,False,50.75,3.99,142.02,7.67
22,2012-05-11,997868.63,False,56.72,3.95,142.08,7.67
22,2012-05-18,986612.02,False,61.9,3.9,142.1,7.67
22,2012-05-25,1047297.38,False,62.39,3.85,142.1,7.67
22,2012-06-01,1102857.37,False,70.01,3.8,142.11,7.67
22,2012-06-08,1061134.37,False,61.71,3.75,142.12,7.67
22,2012-06-15,1061219.19,False,66.56,3.68,142.13,7.67
22,2012-06-22,1112449.3,False,70.61,3.63,142.16,7.67
22,2012-06-29,1053881.78,False,70.99,3.58,142.19,7.67
22,2012-07-06,1097786.14,False,77.41,3.54,142.22,7.75
22,2012-07-13,971361.38,False,75.81,3.56,142.25,7.75
22,2012-07-20,991969.37,False,76.57,3.61,142.23,7.75
22,2012-07-27,925731.21,False,73.52,3.7,142.21,7.75
22,2012-08-03,1007257.83,False,72.99,3.7,142.19,7.75
22,2012-08-10,973812.79,False,76.74,3.77,142.17,7.75
22,2012-08-17,981273.26,False,74.92,3.84,142.22,7.75
22,2012-08-24,1060906.75,False,70.42,3.87,142.31,7.75
22,2012-08-31,1022270.86,False,71.93,3.88,142.41,7.75
22,2012-09-07,996628.8,True,73.3,3.92,142.5,7.75
22,2012-09-14,918049.28,False,66.42,3.99,142.59,7.75
22,2012-09-21,921612.53,False,63.38,4.06,142.68,7.75
22,2012-09-28,976479.51,False,62.17,4.02,142.77,7.75
22,2012-10-05,1009887.36,False,62.09,4.03,142.85,7.54
22,2012-10-12,1004039.84,False,54.18,4.03,142.94,7.54
22,2012-10-19,978027.95,False,55.28,4.0,142.86,7.54
22,2012-10-26,1094422.69,False,57.58,3.92,142.76,7.54
23,2010-02-05,1364721.58,False,15.25,2.79,131.53,5.89
23,2010-02-12,1380892.08,True,18.75,2.77,131.59,5.89
23,2010-02-19,1319588.04,False,26.7,2.75,131.64,5.89
23,2010-02-26,1198709.65,False,32.68,2.75,131.69,5.89
23,2010-03-05,1311175.93,False,33.15,2.77,131.74,5.89
23,2010-03-12,1408082.96,False,36.07,2.8,131.78,5.89
23,2010-03-19,1229008.32,False,43.01,2.83,131.82,5.89
23,2010-03-26,1310701.8,False,38.59,2.83,131.86,5.89
23,2010-04-02,1556627.62,False,40.5,2.83,131.9,5.44
23,2010-04-09,1264434.7,False,56.82,2.85,131.94,5.44
23,2010-04-16,1288823.72,False,44.25,2.88,131.98,5.44
23,2010-04-23,1315023.08,False,46.4,2.9,132.02,5.44
23,2010-04-30,1259414.52,False,45.47,2.94,132.06,5.44
23,2010-05-07,1365552.28,False,61.04,2.98,132.11,5.44
23,2010-05-14,1303055.09,False,45.33,2.98,132.15,5.44
23,2010-05-21,1327424.28,False,57.94,2.96,132.22,5.44
23,2010-05-28,1571158.56,False,69.26,2.91,132.29,5.44
23,2010-06-04,1514435.51,False,64.94,2.86,132.36,5.44
23,2010-06-11,1439432.06,False,58.35,2.83,132.44,5.44
23,2010-06-18,1507708.93,False,60.29,2.8,132.47,5.44
23,2010-06-25,1415204.88,False,69.83,2.81,132.5,5.44
23,2010-07-02,1549113.18,False,64.76,2.82,132.52,5.33
23,2010-07-09,1417535.78,False,77.16,2.81,132.55,5.33
23,2010-07-16,1413124.11,False,73.94,2.8,132.57,5.33
23,2010-07-23,1333634.45,False,70.2,2.78,132.58,5.33
23,2010-07-30,1319773.55,False,69.71,2.79,132.6,5.33
23,2010-08-06,1417013.07,False,70.03,2.79,132.61,5.33
23,2010-08-13,1346345.97,False,67.43,2.81,132.63,5.33
23,2010-08-20,1439901.05,False,68.65,2.8,132.66,5.33
23,2010-08-27,1584623.36,False,63.25,2.77,132.69,5.33
23,2010-09-03,1405119.23,False,72.91,2.74,132.72,5.33
23,2010-09-10,1272842.85,True,63.21,2.72,132.76,5.33
23,2010-09-17,1159132.58,False,55.3,2.72,132.77,5.33
23,2010-09-24,1099055.65,False,57.75,2.72,132.76,5.33
23,2010-10-01,1129909.44,False,62.07,2.72,132.76,5.29
23,2010-10-08,1179851.68,False,50.75,2.78,132.75,5.29
23,2010-10-15,1119809.71,False,45.55,2.88,132.76,5.29
23,2010-10-22,1147503.92,False,43.19,2.92,132.82,5.29
23,2010-10-29,1112871.23,False,48.68,2.94,132.87,5.29
23,2010-11-05,1203119.96,False,36.6,2.94,132.92,5.29
23,2010-11-12,1387953.75,False,35.59,2.96,132.98,5.29
23,2010-11-19,1314994.32,False,41.66,3.03,132.92,5.29
23,2010-11-26,2072685.05,True,34.95,3.07,132.84,5.29
23,2010-12-03,1617025.41,False,34.3,3.06,132.76,5.29
23,2010-12-10,1872365.99,False,20.12,3.13,132.68,5.29
23,2010-12-17,2238573.48,False,23.05,3.14,132.68,5.29
23,2010-12-24,2734277.1,False,22.96,3.15,132.75,5.29
23,2010-12-31,1169773.85,True,19.05,3.18,132.82,5.29
23,2011-01-07,1122034.48,False,27.81,3.19,132.88,5.11
23,2011-01-14,1016756.1,False,18.2,3.22,132.95,5.11
23,2011-01-21,1110706.06,False,15.58,3.23,133.03,5.11
23,2011-01-28,1083657.61,False,10.91,3.24,133.11,5.11
23,2011-02-04,1159438.53,False,14.5,3.24,133.18,5.11
23,2011-02-11,1249786.4,True,21.52,3.26,133.26,5.11
23,2011-02-18,1369971.57,False,26.6,3.26,133.37,5.11
23,2011-02-25,1206917.2,False,17.0,3.28,133.49,5.11
23,2011-03-04,1301185.28,False,20.67,3.44,133.61,5.11
23,2011-03-11,1042043.55,False,29.36,3.6,133.74,5.11
23,2011-03-18,1203682.62,False,37.28,3.63,133.85,5.11
23,2011-03-25,1148624.83,False,29.11,3.62,133.96,5.11
23,2011-04-01,1182694.95,False,29.44,3.64,134.07,4.78
23,2011-04-08,1248901.98,False,36.74,3.72,134.18,4.78
23,2011-04-15,1263680.51,False,45.51,3.82,134.28,4.78
23,2011-04-22,1447301.24,False,39.62,3.92,134.36,4.78
23,2011-04-29,1173307.4,False,54.2,3.99,134.44,4.78
23,2011-05-06,1359921.13,False,50.07,4.08,134.51,4.78
23,2011-05-13,1254914.87,False,55.12,4.1,134.59,4.78
23,2011-05-20,1337617.55,False,56.67,4.1,134.68,4.78
23,2011-05-27,1361945.18,False,63.27,4.03,134.77,4.78
23,2011-06-03,1562161.97,False,67.21,3.97,134.86,4.78
23,2011-06-10,1447028.06,False,65.23,3.92,134.94,4.78
23,2011-06-17,1470520.83,False,61.06,3.87,135.08,4.78
23,2011-06-24,1434036.18,False,63.8,3.85,135.27,4.78
23,2011-07-01,1492507.44,False,65.65,3.82,135.45,4.58
23,2011-07-08,1379488.05,False,69.92,3.78,135.63,4.58
23,2011-07-15,1360520.56,False,69.8,3.83,135.78,4.58
23,2011-07-22,1362144.0,False,76.74,3.88,135.87,4.58
23,2011-07-29,1319767.55,False,69.55,3.9,135.96,4.58
23,2011-08-05,1416344.68,False,69.53,3.9,136.05,4.58
23,2011-08-12,1380952.05,False,69.86,3.88,136.14,4.58
23,2011-08-19,1453416.53,False,67.09,3.82,136.18,4.58
23,2011-08-26,1637266.29,False,67.04,3.8,136.21,4.58
23,2011-09-02,1464295.69,False,65.33,3.78,136.24,4.58
23,2011-09-09,1423289.9,True,66.04,3.81,136.27,4.58
23,2011-09-16,1253329.17,False,60.52,3.81,136.31,4.58
23,2011-09-23,1289082.81,False,57.14,3.76,136.37,4.58
23,2011-09-30,1275597.85,False,64.76,3.68,136.42,4.58
23,2011-10-07,1463501.99,False,49.0,3.63,136.47,4.42
23,2011-10-14,1257778.34,False,56.79,3.58,136.52,4.42
23,2011-10-21,1441032.59,False,52.12,3.62,136.5,4.42
23,2011-10-28,1407191.96,False,42.57,3.6,136.49,4.42
23,2011-11-04,1428436.33,False,39.18,3.59,136.48,4.42
23,2011-11-11,1436940.78,False,44.04,3.57,136.46,4.42
23,2011-11-18,1345631.96,False,45.48,3.57,136.47,4.42
23,2011-11-25,2057059.53,True,35.23,3.54,136.48,4.42
23,2011-12-02,1552886.59,False,43.6,3.5,136.49,4.42
23,2011-12-09,1841173.6,False,36.4,3.47,136.5,4.42
23,2011-12-16,2173621.2,False,32.99,3.44,136.53,4.42
23,2011-12-23,2587953.32,False,27.8,3.41,136.59,4.42
23,2011-12-30,1213486.95,True,22.3,3.4,136.64,4.42
23,2012-01-06,1150662.55,False,24.29,3.44,136.7,4.26
23,2012-01-13,1031451.35,False,28.49,3.52,136.75,4.26
23,2012-01-20,1146992.13,False,15.33,3.54,136.86,4.26
23,2012-01-27,1037476.38,False,25.71,3.57,136.96,4.26
23,2012-02-03,1261872.67,False,29.71,3.63,137.06,4.26
23,2012-02-10,1358444.07,True,26.6,3.66,137.17,4.26
23,2012-02-17,1365546.69,False,27.01,3.7,137.26,4.26
23,2012-02-24,1272948.27,False,31.12,3.75,137.34,4.26
23,2012-03-02,1322852.2,False,25.91,3.83,137.42,4.26
23,2012-03-09,1292724.9,False,33.11,3.88,137.51,4.26
23,2012-03-16,1258364.31,False,41.19,3.87,137.58,4.26
23,2012-03-23,1288154.1,False,57.82,3.89,137.66,4.26
23,2012-03-30,1261964.96,False,36.71,3.92,137.73,4.26
23,2012-04-06,1604605.69,False,37.43,3.96,137.8,4.12
23,2012-04-13,1231752.54,False,41.81,4.03,137.87,4.12
23,2012-04-20,1287899.41,False,56.55,4.05,137.92,4.12
23,2012-04-27,1277758.76,False,44.62,4.02,137.98,4.12
23,2012-05-04,1317379.68,False,45.88,3.99,138.03,4.12
23,2012-05-11,1321914.34,False,52.9,3.95,138.09,4.12
23,2012-05-18,1332952.47,False,58.42,3.9,138.11,4.12
23,2012-05-25,1552934.64,False,66.43,3.85,138.11,4.12
23,2012-06-01,1476144.34,False,66.22,3.8,138.11,4.12
23,2012-06-08,1568048.54,False,56.82,3.75,138.12,4.12
23,2012-06-15,1543667.68,False,64.73,3.68,138.13,4.12
23,2012-06-22,1522042.57,False,71.82,3.63,138.16,4.12
23,2012-06-29,1451782.16,False,64.23,3.58,138.2,4.12
23,2012-07-06,1545370.16,False,70.86,3.54,138.23,4.16
23,2012-07-13,1384921.63,False,69.19,3.56,138.26,4.16
23,2012-07-20,1381339.23,False,71.13,3.61,138.23,4.16
23,2012-07-27,1322932.36,False,69.31,3.7,138.2,4.16
23,2012-08-03,1416926.31,False,71.51,3.7,138.17,4.16
23,2012-08-10,1436311.76,False,71.12,3.77,138.14,4.16
23,2012-08-17,1510131.45,False,69.97,3.84,138.19,4.16
23,2012-08-24,1702220.96,False,64.63,3.87,138.28,4.16
23,2012-08-31,1577468.78,False,68.34,3.88,138.38,4.16
23,2012-09-07,1427162.26,True,66.74,3.92,138.47,4.16
23,2012-09-14,1279041.64,False,61.37,3.99,138.57,4.16
23,2012-09-21,1338627.55,False,56.8,4.06,138.65,4.16
23,2012-09-28,1319035.06,False,53.71,4.02,138.74,4.16
23,2012-10-05,1464616.59,False,56.65,4.03,138.83,4.14
23,2012-10-12,1412925.25,False,48.1,4.03,138.91,4.14
23,2012-10-19,1363155.77,False,47.89,4.0,138.83,4.14
23,2012-10-26,1347454.59,False,50.56,3.92,138.73,4.14
24,2010-02-05,1388725.63,False,22.43,2.95,131.53,8.33
24,2010-02-12,1414107.1,True,25.94,2.94,131.59,8.33
24,2010-02-19,1385362.49,False,31.05,2.91,131.64,8.33
24,2010-02-26,1158722.74,False,33.98,2.91,131.69,8.33
24,2010-03-05,1412387.37,False,36.73,2.92,131.74,8.33
24,2010-03-12,1309340.16,False,42.31,2.94,131.78,8.33
24,2010-03-19,1222511.29,False,46.09,2.96,131.82,8.33
24,2010-03-26,1258311.56,False,48.87,2.96,131.86,8.33
24,2010-04-02,1478321.26,False,45.22,2.96,131.9,8.21
24,2010-04-09,1379579.63,False,62.06,2.99,131.94,8.21
24,2010-04-16,1268266.72,False,51.08,3.01,131.98,8.21
24,2010-04-23,1264117.01,False,51.07,3.02,132.02,8.21
24,2010-04-30,1259877.19,False,51.48,3.04,132.06,8.21
24,2010-05-07,1409705.03,False,66.65,3.1,132.11,8.21
24,2010-05-14,1346783.35,False,51.31,3.11,132.15,8.21
24,2010-05-21,1283482.85,False,60.44,3.1,132.22,8.21
24,2010-05-28,1473868.15,False,69.59,3.05,132.29,8.21
24,2010-06-04,1566668.91,False,71.99,3.01,132.36,8.21
24,2010-06-11,1375458.21,False,64.84,2.97,132.44,8.21
24,2010-06-18,1354168.18,False,67.17,2.94,132.47,8.21
24,2010-06-25,1399073.75,False,74.9,2.96,132.5,8.21
24,2010-07-02,1563387.94,False,71.12,2.96,132.52,8.12
24,2010-07-09,1665502.55,False,79.05,2.94,132.55,8.12
24,2010-07-16,1418697.05,False,76.56,2.93,132.57,8.12
24,2010-07-23,1333740.35,False,75.27,2.92,132.58,8.12
24,2010-07-30,1387517.63,False,75.91,2.93,132.6,8.12
24,2010-08-06,1442819.28,False,74.54,2.94,132.61,8.12
24,2010-08-13,1384243.75,False,74.17,2.92,132.63,8.12
24,2010-08-20,1375307.54,False,72.17,2.91,132.66,8.12
24,2010-08-27,1350059.35,False,67.0,2.88,132.69,8.12
24,2010-09-03,1366381.6,False,73.52,2.86,132.72,8.12
24,2010-09-10,1474498.59,True,67.11,2.84,132.76,8.12
24,2010-09-17,1273295.46,False,60.31,2.85,132.77,8.12
24,2010-09-24,1169413.27,False,64.3,2.84,132.76,8.12
24,2010-10-01,1215273.2,False,66.88,2.84,132.76,8.28
24,2010-10-08,1361944.94,False,54.82,2.9,132.75,8.28
24,2010-10-15,1300806.74,False,52.83,3.0,132.76,8.28
24,2010-10-22,1234875.33,False,48.69,3.05,132.82,8.28
24,2010-10-29,1244925.94,False,57.29,3.06,132.87,8.28
24,2010-11-05,1285358.01,False,42.2,3.05,132.92,8.28
24,2010-11-12,1312877.01,False,41.76,3.06,132.98,8.28
24,2010-11-19,1277150.6,False,45.63,3.14,132.92,8.28
24,2010-11-26,1779276.51,True,41.92,3.19,132.84,8.28
24,2010-12-03,1413302.7,False,37.08,3.2,132.76,8.28
24,2010-12-10,1593012.75,False,27.11,3.26,132.68,8.28
24,2010-12-17,1663525.77,False,27.99,3.3,132.68,8.28
24,2010-12-24,2386015.75,False,27.74,3.31,132.75,8.28
24,2010-12-31,1208600.05,True,25.9,3.34,132.82,8.28
24,2011-01-07,1178641.71,False,30.72,3.35,132.88,8.25
24,2011-01-14,1167740.2,False,22.41,3.37,132.95,8.25
24,2011-01-21,1107170.39,False,23.69,3.39,133.03,8.25
24,2011-01-28,1126921.34,False,17.91,3.4,133.11,8.25
24,2011-02-04,1225182.04,False,23.83,3.4,133.18,8.25
24,2011-02-11,1341240.62,True,26.51,3.42,133.26,8.25
24,2011-02-18,1360150.12,False,34.04,3.42,133.37,8.25
24,2011-02-25,1235121.33,False,26.09,3.45,133.49,8.25
24,2011-03-04,1346994.53,False,31.36,3.6,133.61,8.25
24,2011-03-11,1253218.7,False,39.51,3.75,133.74,8.25
24,2011-03-18,1168397.26,False,43.39,3.8,133.85,8.25
24,2011-03-25,1158693.12,False,36.88,3.79,133.96,8.25
24,2011-04-01,1163803.3,False,35.73,3.81,134.07,8.21
24,2011-04-08,1273670.32,False,44.7,3.9,134.18,8.21
24,2011-04-15,1245576.65,False,52.36,3.98,134.28,8.21
24,2011-04-22,1372484.9,False,46.0,4.06,134.36,8.21
24,2011-04-29,1197761.17,False,60.48,4.12,134.44,8.21
24,2011-05-06,1339630.35,False,55.75,4.19,134.51,8.21
24,2011-05-13,1311950.16,False,58.49,4.21,134.59,8.21
24,2011-05-20,1234281.7,False,59.84,4.2,134.68,8.21
24,2011-05-27,1311153.72,False,65.74,4.13,134.77,8.21
24,2011-06-03,1554837.62,False,73.12,4.07,134.86,8.21
24,2011-06-10,1373841.91,False,70.02,4.03,134.94,8.21
24,2011-06-17,1320359.23,False,64.34,3.99,135.08,8.21
24,2011-06-24,1304850.67,False,68.88,3.96,135.27,8.21
24,2011-07-01,1445596.61,False,70.27,3.92,135.45,8.36
24,2011-07-08,1567340.07,False,72.56,3.89,135.63,8.36
24,2011-07-15,1356938.95,False,74.43,3.92,135.78,8.36
24,2011-07-22,1357672.24,False,79.29,3.97,135.87,8.36
24,2011-07-29,1310973.06,False,74.84,4.0,135.96,8.36
24,2011-08-05,1417616.81,False,74.64,4.02,136.05,8.36
24,2011-08-12,1402818.01,False,72.52,4.0,136.14,8.36
24,2011-08-19,1352039.88,False,69.93,3.94,136.18,8.36
24,2011-08-26,1402372.09,False,69.94,3.91,136.21,8.36
24,2011-09-02,1196105.44,False,68.14,3.88,136.24,8.36
24,2011-09-09,1527455.19,True,68.32,3.93,136.27,8.36
24,2011-09-16,1227535.97,False,65.56,3.94,136.31,8.36
24,2011-09-23,1232376.49,False,60.61,3.9,136.37,8.36
24,2011-09-30,1246242.61,False,68.0,3.86,136.42,8.36
24,2011-10-07,1405914.39,False,53.87,3.78,136.47,8.45
24,2011-10-14,1333315.03,False,60.21,3.74,136.52,8.45
24,2011-10-21,1283563.43,False,56.6,3.76,136.5,8.45
24,2011-10-28,1307142.75,False,48.0,3.76,136.49,8.45
24,2011-11-04,1385860.38,False,39.87,3.74,136.48,8.45
24,2011-11-11,1425078.59,False,46.78,3.72,136.46,8.45
24,2011-11-18,1297535.69,False,48.17,3.72,136.47,8.45
24,2011-11-25,1761235.67,True,41.83,3.69,136.48,8.45
24,2011-12-02,1335647.1,False,47.21,3.67,136.49,8.45
24,2011-12-09,1529615.54,False,42.3,3.63,136.5,8.45
24,2011-12-16,1624994.43,False,36.0,3.61,136.53,8.45
24,2011-12-23,2168344.23,False,36.93,3.59,136.59,8.45
24,2011-12-30,1363973.16,True,33.45,3.57,136.64,8.45
24,2012-01-06,1251581.89,False,32.86,3.58,136.7,8.66
24,2012-01-13,1155594.2,False,36.5,3.67,136.75,8.66
24,2012-01-20,1151993.85,False,25.73,3.7,136.86,8.66
24,2012-01-27,1057290.41,False,31.92,3.74,136.96,8.66
24,2012-02-03,1249696.97,False,38.61,3.8,137.06,8.66
24,2012-02-10,1403460.87,True,33.82,3.83,137.17,8.66
24,2012-02-17,1326370.08,False,33.92,3.87,137.26,8.66
24,2012-02-24,1303233.15,False,37.35,3.92,137.34,8.66
24,2012-03-02,1213994.39,False,35.36,3.98,137.42,8.66
24,2012-03-09,1325835.7,False,41.5,4.02,137.51,8.66
24,2012-03-16,1239299.12,False,48.68,4.02,137.58,8.66
24,2012-03-23,1221723.94,False,59.51,4.05,137.66,8.66
24,2012-03-30,1230106.13,False,47.28,4.1,137.73,8.66
24,2012-04-06,1524734.29,False,45.25,4.14,137.8,8.98
24,2012-04-13,1285783.87,False,48.65,4.19,137.87,8.98
24,2012-04-20,1208654.4,False,61.05,4.17,137.92,8.98
24,2012-04-27,1194334.65,False,49.26,4.16,137.98,8.98
24,2012-05-04,1306551.71,False,52.14,4.12,138.03,8.98
24,2012-05-11,1355391.79,False,58.7,4.06,138.09,8.98
24,2012-05-18,1298809.8,False,63.1,4.03,138.11,8.98
24,2012-05-25,1407897.57,False,65.79,3.98,138.11,8.98
24,2012-06-01,1467722.19,False,71.79,3.92,138.11,8.98
24,2012-06-08,1406313.13,False,59.93,3.87,138.12,8.98
24,2012-06-15,1364445.98,False,68.28,3.79,138.13,8.98
24,2012-06-22,1434709.63,False,72.29,3.72,138.16,8.98
24,2012-06-29,1428869.9,False,70.4,3.67,138.2,8.98
24,2012-07-06,1645097.75,False,77.18,3.65,138.23,8.95
24,2012-07-13,1405475.78,False,75.36,3.69,138.26,8.95
24,2012-07-20,1394299.0,False,76.42,3.73,138.23,8.95
24,2012-07-27,1307339.14,False,73.62,3.82,138.2,8.95
24,2012-08-03,1440374.13,False,73.26,3.82,138.17,8.95
24,2012-08-10,1497054.81,False,75.53,3.86,138.14,8.95
24,2012-08-17,1397970.54,False,72.87,3.96,138.19,8.95
24,2012-08-24,1303726.54,False,68.13,4.0,138.28,8.95
24,2012-08-31,1344558.92,False,71.18,4.03,138.38,8.95
24,2012-09-07,1477134.75,True,72.81,4.08,138.47,8.95
24,2012-09-14,1242909.53,False,64.28,4.09,138.57,8.95
24,2012-09-21,1261158.47,False,61.25,4.2,138.65,8.95
24,2012-09-28,1259278.36,False,58.86,4.16,138.74,8.95
24,2012-10-05,1416720.54,False,60.35,4.15,138.83,8.69
24,2012-10-12,1416301.17,False,51.64,4.19,138.91,8.69
24,2012-10-19,1255414.84,False,52.59,4.15,138.83,8.69
24,2012-10-26,1307182.29,False,55.16,4.07,138.73,8.69
25,2010-02-05,677231.63,False,21.1,2.78,204.25,8.19
25,2010-02-12,583364.02,True,19.64,2.77,204.39,8.19
25,2010-02-19,676260.67,False,24.16,2.74,204.43,8.19
25,2010-02-26,628516.57,False,29.16,2.75,204.46,8.19
25,2010-03-05,665750.06,False,29.45,2.78,204.49,8.19
25,2010-03-12,660619.99,False,40.05,2.82,204.53,8.19
25,2010-03-19,659795.84,False,45.0,2.84,204.38,8.19
25,2010-03-26,696687.6,False,45.84,2.85,204.2,8.19
25,2010-04-02,822486.37,False,47.2,2.85,204.03,7.86
25,2010-04-09,712647.97,False,61.36,2.87,203.85,7.86
25,2010-04-16,715311.6,False,52.16,2.9,203.73,7.86
25,2010-04-23,694531.72,False,46.12,2.9,203.69,7.86
25,2010-04-30,706924.02,False,50.97,2.92,203.65,7.86
25,2010-05-07,724468.97,False,63.67,2.97,203.61,7.86
25,2010-05-14,698073.95,False,50.27,2.98,203.61,7.86
25,2010-05-21,704113.22,False,57.17,2.96,203.88,7.86
25,2010-05-28,792442.54,False,69.31,2.9,204.14,7.86
25,2010-06-04,764155.44,False,69.22,2.85,204.4,7.86
25,2010-06-11,737163.2,False,63.68,2.81,204.67,7.86
25,2010-06-18,780444.94,False,69.56,2.78,204.67,7.86
25,2010-06-25,737569.14,False,72.17,2.81,204.57,7.86
25,2010-07-02,759407.87,False,66.42,2.82,204.47,7.53
25,2010-07-09,719591.13,False,75.24,2.79,204.36,7.53
25,2010-07-16,726997.84,False,73.43,2.78,204.36,7.53
25,2010-07-23,665290.93,False,75.37,2.77,204.48,7.53
25,2010-07-30,682124.34,False,71.99,2.78,204.61,7.53
25,2010-08-06,699464.43,False,71.79,2.78,204.73,7.53
25,2010-08-13,686072.39,False,72.73,2.8,204.85,7.53
25,2010-08-20,724499.81,False,71.81,2.78,204.82,7.53
25,2010-08-27,711461.95,False,67.15,2.76,204.79,7.53
25,2010-09-03,685700.08,False,71.17,2.72,204.76,7.53
25,2010-09-10,655811.95,True,61.14,2.7,204.73,7.53
25,2010-09-17,628989.88,False,60.13,2.71,204.75,7.53
25,2010-09-24,607819.33,False,65.06,2.71,204.82,7.53
25,2010-10-01,658640.14,False,57.56,2.71,204.89,7.48
25,2010-10-08,674283.86,False,48.46,2.76,204.95,7.48
25,2010-10-15,616094.72,False,54.09,2.87,205.01,7.48
25,2010-10-22,661644.19,False,46.73,2.92,205.06,7.48
25,2010-10-29,674458.03,False,55.72,2.92,205.11,7.48
25,2010-11-05,696314.53,False,38.8,2.92,205.16,7.48
25,2010-11-12,713250.08,False,40.68,2.93,205.21,7.48
25,2010-11-19,718056.73,False,42.72,3.0,205.1,7.48
25,2010-11-26,1115240.61,True,43.43,3.04,204.96,7.48
25,2010-12-03,885572.96,False,32.41,3.05,204.82,7.48
25,2010-12-10,964729.18,False,22.65,3.11,204.69,7.48
25,2010-12-17,1047707.59,False,21.6,3.14,204.63,7.48
25,2010-12-24,1295391.19,False,22.94,3.14,204.64,7.48
25,2010-12-31,623092.54,True,25.89,3.18,204.64,7.48
25,2011-01-07,558794.63,False,29.0,3.19,204.65,7.34
25,2011-01-14,572360.83,False,18.3,3.2,204.7,7.34
25,2011-01-21,568093.57,False,23.21,3.23,205.05,7.34
25,2011-01-28,600448.69,False,18.92,3.24,205.39,7.34
25,2011-02-04,639830.45,False,23.94,3.23,205.73,7.34
25,2011-02-11,615666.78,True,21.18,3.24,206.08,7.34
25,2011-02-18,634637.03,False,38.42,3.24,206.37,7.34
25,2011-02-25,570816.34,False,28.36,3.27,206.64,7.34
25,2011-03-04,640912.18,False,31.59,3.43,206.92,7.34
25,2011-03-11,599828.39,False,36.73,3.58,207.19,7.34
25,2011-03-18,603393.64,False,40.94,3.63,207.43,7.34
25,2011-03-25,616324.24,False,38.51,3.62,207.66,7.34
25,2011-04-01,618377.79,False,28.5,3.64,207.88,7.29
25,2011-04-08,648606.13,False,42.11,3.72,208.11,7.29
25,2011-04-15,674562.45,False,51.43,3.82,208.32,7.29
25,2011-04-22,756588.42,False,45.87,3.89,208.48,7.29
25,2011-04-29,649245.0,False,58.43,3.96,208.64,7.29
25,2011-05-06,659446.55,False,49.5,4.05,208.8,7.29
25,2011-05-13,684783.15,False,60.1,4.07,208.96,7.29
25,2011-05-20,677971.33,False,56.56,4.06,208.76,7.29
25,2011-05-27,718373.94,False,67.18,3.98,208.56,7.29
25,2011-06-03,737551.74,False,70.69,3.92,208.36,7.29
25,2011-06-10,740259.63,False,71.45,3.88,208.15,7.29
25,2011-06-17,717373.43,False,63.58,3.84,208.13,7.29
25,2011-06-24,699270.1,False,70.71,3.8,208.23,7.29
25,2011-07-01,706206.86,False,66.61,3.75,208.33,7.27
25,2011-07-08,698529.64,False,71.64,3.71,208.44,7.27
25,2011-07-15,680510.23,False,72.67,3.76,208.53,7.27
25,2011-07-22,670854.96,False,78.1,3.81,208.59,7.27
25,2011-07-29,668390.82,False,74.72,3.83,208.66,7.27
25,2011-08-05,679706.01,False,74.0,3.84,208.72,7.27
25,2011-08-12,667130.48,False,70.93,3.81,208.78,7.27
25,2011-08-19,688958.75,False,68.09,3.75,208.84,7.27
25,2011-08-26,726422.55,False,66.8,3.7,208.9,7.27
25,2011-09-02,699779.0,False,67.2,3.7,208.96,7.27
25,2011-09-09,673248.48,True,67.51,3.74,209.02,7.27
25,2011-09-16,628720.46,False,62.05,3.74,209.19,7.27
25,2011-09-23,620885.93,False,60.28,3.71,209.5,7.27
25,2011-09-30,639160.24,False,60.7,3.64,209.81,7.27
25,2011-10-07,671522.87,False,50.82,3.58,210.12,7.08
25,2011-10-14,646915.47,False,58.95,3.54,210.4,7.08
25,2011-10-21,690675.5,False,50.22,3.57,210.55,7.08
25,2011-10-28,724443.97,False,46.28,3.57,210.69,7.08
25,2011-11-04,718393.61,False,40.88,3.55,210.84,7.08
25,2011-11-11,719235.07,False,44.81,3.53,210.98,7.08
25,2011-11-18,728525.6,False,46.41,3.53,211.18,7.08
25,2011-11-25,1116211.39,True,43.49,3.49,211.41,7.08
25,2011-12-02,878314.57,False,42.85,3.45,211.64,7.08
25,2011-12-09,916446.02,False,38.69,3.42,211.87,7.08
25,2011-12-16,997502.47,False,33.09,3.41,212.07,7.08
25,2011-12-23,1290532.97,False,36.56,3.39,212.24,7.08
